,pct_missing,nobs,r2,r2_adj,bic,r2_pred,mse_pred,mape_pred,const_ci_rng,const_estimate,const_in_target,const_true_beta,x1_ci_rng,x1_estimate,x1_in_target,x1_true_beta,x1:x2_ci_rng,x1:x2_estimate,x1:x2_in_target,x1:x2_true_beta,x2_ci_rng,x2_estimate,x2_in_target,x2_true_beta,action_type,beta_sigma,sample_size,beta_x2/beta_x1,beta_x1:x2/beta_x1,_beta_sigma,_sample_size,_beta_x2/beta_x1,_beta_x1:x2/beta_x1
5,0.5,20.0,0.9139420594052154,0.8978061955436933,98.05412262622622,0.9035586310035112,7.035173941513982,9.050591497470847,4.28857318487205,17.255643165193206,0,10,2.9341250965290415,2.651083371857649,0,10,17.718590062780308,8.617587066813119,1,5,10.684304895147129,11.548885481761477,0,20.0,invert,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
6,0.6000000000000001,20.0,0.9810171804924418,0.9774579018347747,67.8243933543587,0.2703183463700811,53.22858238776072,27.20223171802305,4.186835576308226,25.600065986115133,0,10,0.4739077970379122,1.2399784215936582,0,10,9.044223376114655,2.266621852332257,1,5,6.782852377016246,1.7187844997491482,0,20.0,invert,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
7,0.7000000000000001,20.0,0.8818269907689851,0.8596695515381698,104.39670129322761,0.8379357255326473,11.82221252608515,10.365717651998699,5.105135468511355,17.039103799056402,0,10,5.910962065926469,3.5100578746426554,0,10,23.63103082770386,6.465113547738934,1,5,13.528155178280086,10.528154918877213,0,20.0,invert,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
0,0.0,50.0,0.8911814663809592,0.8840846054927609,237.76398565542235,0.9489578428402254,2.9713603750741355,5.3416305344105215,5.632929958923615,10.661131939795373,1,10,9.235098232703518,7.796941414335974,1,10,18.646791633888533,11.117884559783047,1,5,10.358980065484033,17.620552765288522,1,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
1,0.1,50.0,0.8660375024733833,0.8573008178520822,248.1578969503209,0.9432343488368601,3.304546984631791,6.157134028478131,3.373517896994116,14.501278334556407,0,10,4.333620939521284,0.9322862924857149,0,10,16.375821501869872,21.829686918016346,0,5,8.105503115972589,11.598184284133604,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
2,0.2,50.0,0.8761603019399823,0.8680837998925899,244.22930095615735,0.9525140519329921,2.764339759729676,5.3707271857554035,3.5447784300963647,13.74162254807586,0,10,6.407513234761783,3.4030332528630964,0,10,13.493858063650016,20.007705617924735,0,5,7.160185634127519,11.813972719668467,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
3,0.30000000000000004,50.0,0.8707584996810096,0.862329706181945,246.36403985507533,0.9509060275709666,2.8579490454132697,5.5165162660336,3.9860697845865474,13.787848310818422,0,10,6.84806275193036,2.6667822133003085,0,10,13.961547610814852,21.00751601505434,0,5,7.381238398218375,11.646477535652508,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
4,0.4,50.0,0.8907073505568475,0.8835795690714244,237.98135945726466,0.9463576148450911,3.1227296521741525,6.181668670751524,2.7235459770183077,14.684811724878228,0,10,4.626925294755274,3.8639444459511996,0,10,11.918313367877602,18.982296655632624,0,5,6.579816768901796,9.809340199415503,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
5,0.5,50.0,0.891842041368426,0.8847882614576712,237.4595392974243,0.9458336309209016,3.153232772656287,6.118221610063937,2.798246958751264,14.21183598686164,0,10,6.187548133392973,5.302857340672324,0,10,13.324268520553444,16.809202583624042,0,5,6.465277715874208,10.311361506949218,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
6,0.6000000000000001,50.0,0.892913266192206,0.8859293487699585,236.96185749356025,0.8674946448410628,7.713646595537622,9.966444852780693,3.506345640582502,16.80267547153072,0,10,2.2212502386383015,1.9494229187397902,0,10,15.683490079311104,13.736192650252438,0,5,6.691404457839099,9.098480034273564,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
7,0.7000000000000001,50.0,0.903031632122834,0.8967076081308449,231.99914341956173,0.8693233439125422,7.607190985875198,9.98662031539737,3.3420192395668593,17.12967867421609,0,10,0.872597177585579,0.934437564126289,0,10,12.269599252394983,15.97964262969072,0,5,6.536450741776378,8.26786202297572,0,20.0,invert,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
0,0.0,100.0,0.9105025259914935,0.9077057299287277,444.6994801278279,0.8981373377756356,4.794535179074682,6.713274087087701,3.7921455570213354,9.654382762016727,1,10,5.901364434446137,10.9017471804441,1,10,10.429764603032403,3.6652755515166433,1,5,6.368082056511774,20.91332751410157,1,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
1,0.1,100.0,0.887771114693471,0.884263962027642,467.3324804519492,0.8906786061342831,5.145607401858083,6.823271440861284,2.960769106603067,13.157360563522735,0,10,4.377914406512657,5.339764470068726,0,10,8.419119485008652,12.870662056181523,0,5,5.087797575357378,14.906859172735594,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
2,0.2,100.0,0.8838511641894484,0.8802215130703687,470.7656835775626,0.880841497338036,5.608626560734045,7.227614690171562,2.125587533553741,15.004749659586896,0,10,2.812845713228788,3.1220062836256757,0,10,7.110053681371992,15.738187618074619,0,5,4.383430652888411,12.481062201677172,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
3,0.30000000000000004,100.0,0.8885461774393633,0.8850632454843433,466.63947574436,0.8752941186993594,5.869734030870645,7.515217956063344,1.9639741518785527,15.441378030756319,0,10,2.347213756192618,2.9131791286331934,0,10,6.826166607234697,15.535145737617068,0,5,4.18900468034575,11.483993619216967,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
4,0.4,100.0,0.8803621273605812,0.8766234438405993,473.7253852019166,0.8713985455320172,6.05309329309316,7.677201709432651,2.0031305333444287,15.99491647863807,0,10,2.1612293893624273,2.1809548584137097,0,10,7.270234303780633,16.039875472321253,0,5,4.36638941526175,10.923030663899794,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
5,0.5,100.0,0.884504896451753,0.8808956744658702,470.20125353059456,0.8685570586481408,6.186838166122467,7.704850906676882,2.020632290740661,15.358651775093884,0,10,2.8395845870193135,3.2042682666001836,0,10,7.243881996228199,15.399765429813527,0,5,4.279345972086102,10.99933777185285,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
6,0.6000000000000001,100.0,0.8845220874442047,0.880913402676836,470.1863678155674,0.8571508237034371,6.723713931088411,8.193963219572677,1.970048300095307,15.733002117126318,0,10,3.173397420512547,3.5824934329501286,0,10,8.031631724713947,14.117735320226195,0,5,4.351221547430118,10.42877662365456,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
7,0.7000000000000001,100.0,0.8947620812883439,0.8914733963286047,460.90080791508143,0.8236218711237331,8.301875537613423,9.440429508281696,2.049257818751009,17.051518628929486,0,10,3.212783818350406,4.533488412599258,0,10,8.093702344734636,12.031386445738939,0,5,4.3648713973084625,9.184997386156365,0,20.0,invert,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
0,0.0,20.0,0.6395799944667324,0.5720012434292447,145.773286994806,0.21745701880039947,61.470246646040074,29.691855107624114,32.742999832397786,11.489005869858513,1,10,74.8430810868564,11.674165439810832,1,10,140.23451579707017,20.8936829297104,1,5,68.86888372351423,10.82354285152507,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
1,0.1,20.0,0.7375174765209547,0.6883020033686337,139.43157637781061,-0.1765963130374666,92.42388891452671,36.80758145334397,18.28439697095149,8.710900096085128,1,10,35.06618540764735,21.200217698998323,1,10,64.20091931913102,12.63767649980776,1,5,39.2405092141818,11.525192623048232,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
2,0.2,20.0,0.6697494034680861,0.6078274166183522,144.02492132005514,0.1933155999406797,63.36660123274593,30.947868509167954,22.89698220571156,10.401745429829608,1,10,48.60055871394286,15.961727463981497,1,10,112.34334459527969,8.017593452669587,1,5,58.23255229460983,16.070816287098594,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
3,0.30000000000000004,20.0,0.8311229790529759,0.7994585376254089,130.61130159248978,-1.7435114739284425,215.50806924381163,52.14476610399566,11.455963528670566,13.059419998552443,1,10,26.88320753755264,27.697068644537836,0,10,46.90561570808738,8.82245659066178,1,5,29.83829716837559,-4.739970312737107,0,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
4,0.4,20.0,0.6380380264529644,0.5701701564128951,145.85866954311663,0.06157058578504204,73.71542386497839,33.18376994024824,22.17155611915131,13.771147141177824,1,10,78.62047757796508,11.238866617546137,1,10,141.6107325428803,22.39222833954532,1,5,52.13106699406909,6.675026545477657,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
5,0.5,20.0,0.7495779050489211,0.7026237622455938,138.49084380507128,-0.7423817161784176,136.8674135711392,46.06488830593087,15.17077893652467,11.449363702635424,1,10,37.84795872082732,24.702378358372393,1,10,63.251005097709125,10.599616985966982,1,5,35.884654125417214,6.377966248512488,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
6,0.6000000000000001,20.0,0.8059866162904935,0.7696091068449611,133.38642922349968,0.0367847046822517,75.66240219247211,35.532438183692925,12.600563148029774,12.229305948894497,1,10,20.996132565927695,18.88045008283315,1,10,66.35262407057708,-8.096471693791969,1,5,35.66852695528509,18.03762790875195,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
7,0.7000000000000001,20.0,0.8210454908157941,0.7874915203437556,131.77051902408473,-0.10120208513087436,86.50152823089817,39.78979638566852,11.7504556741373,18.54102530417375,0,10,14.330668787859617,13.979323794865035,1,10,64.81311661775335,-11.43967343529826,1,5,32.565118829906304,14.979526960778518,1,20.0,invert,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
0,0.0,50.0,0.5739720973257372,0.5461876688904591,357.9114240106407,0.5475935428037805,38.25457616091795,17.16472873445207,20.493728417504865,15.417557671360418,1,10,31.684755842722307,0.7983826541095826,1,10,51.37947013544968,15.838913197153204,1,5,35.18337532994882,15.560117653132558,1,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
1,0.1,50.0,0.6069135804715378,0.581277509632725,353.88765607837547,0.5604486328789116,37.16757571140564,17.013588921865182,11.488422694454226,12.367332088423018,1,10,13.369540250752834,6.529787020898471,1,10,31.254208481030936,6.534610317658331,1,5,23.755727151634915,20.11566372377181,1,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
2,0.2,50.0,0.631027838549399,0.6069644367156641,350.7222417412153,0.5621476959499553,37.023906370220146,17.287837079527744,9.284592966002648,13.698809850732463,1,10,8.983025119153314,5.956149191058904,1,10,24.839292442527274,9.426707985784628,1,5,20.65938034237268,16.409629605690878,1,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
3,0.30000000000000004,50.0,0.6464674810247109,0.6234110123958876,348.58495547011364,0.5654451255500663,36.74508238403199,20.050578029682974,8.636554820696887,17.044386574026753,0,10,4.961282221671832,3.787454028416197,0,10,24.163233566097944,8.720186525033363,1,5,20.117135026317616,15.601276690317034,1,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
4,0.4,50.0,0.7001838672236417,0.6806306411730096,340.34465164347426,0.5481292440713008,38.209278343851274,19.565336074228146,7.835860710545312,16.26549831754994,0,10,5.219416641664765,5.707369262850646,0,10,22.230928714969487,6.133574684202811,1,5,18.507695266187532,14.51388516477606,1,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
5,0.5,50.0,0.7405516228146328,0.7236310764764566,333.1140693910574,0.5047070587907143,41.88097061850249,20.197802807433153,7.283194991741009,15.68462393541592,0,10,8.555484598675982,11.552655235818985,1,10,20.186193090126956,6.0950762798076745,1,5,17.632891663284497,9.710759929920885,0,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
6,0.6000000000000001,50.0,0.7313849209626013,0.7138665462427709,334.8501529373095,0.5464722471214547,38.34939065880173,18.88636439045103,7.489415993844055,14.46803827109245,0,10,8.637620556691147,11.143152666590552,1,10,20.187275571595464,7.594328212936679,1,5,17.594585984535158,12.719996753854872,1,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
7,0.7000000000000001,50.0,0.7314736564312154,0.7139610688071643,334.83363299196793,0.46027460686075417,45.63808900028935,21.079112817233263,7.472453179603715,14.61427052495475,0,10,12.043497087475558,15.543922267649574,1,10,21.3714184864106,3.9306550137508935,1,5,17.870316095112187,10.277910190666162,0,20.0,invert,0.3,50,2.0,0.5,1.0,0.375,1.0,0.7142857142857142
0,0.0,100.0,0.5850901945012132,0.5721242630793761,677.5070948286528,0.6895402317858841,33.65466534490841,26.153100782081122,11.507369750553615,13.26399746409005,1,10,20.68410325237639,4.363881977723974,1,10,34.052723616222224,17.505114270360586,1,5,19.757952946473353,12.086595700082711,1,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
1,0.1,100.0,0.6019114665245461,0.5894711998534381,673.3684214289492,0.7076040154651548,31.6965031067359,24.971320748980904,8.6513850073259,11.65116922853856,1,10,14.501820869869043,7.99276956378052,1,10,25.545204394358567,12.595896455507647,1,5,15.435174785687485,13.929980079679414,1,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
2,0.2,100.0,0.6117811062956562,0.5996492658673954,670.8579127401463,0.7072520778523051,31.734654080856878,24.910933002272763,7.614096844241573,11.652447626016102,1,10,12.105302369966243,8.266687629852703,1,10,24.288903061865774,10.876034691324367,1,5,14.78054236144795,14.506676159904934,1,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
3,0.30000000000000004,100.0,0.6980564522810006,0.6886207164147818,645.7249859643109,0.7071640676674504,31.744194619185784,25.148930879590196,4.923332865084387,12.938168378009793,0,10,7.06508498703488,10.807588221265693,1,10,16.502528130162037,8.891723703463503,1,5,11.019423656393972,11.978285489463472,0,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
4,0.4,100.0,0.6808473655664911,0.670873845740444,651.2679254023064,0.6813290496613742,34.5447793460755,26.621217786563818,4.7836727583070875,15.31035921721538,0,10,5.389211571738917,7.39995757636587,1,10,16.796849443966003,10.44448835743339,1,5,11.185386248149086,10.309348109415168,0,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
5,0.5,100.0,0.7222256540462615,0.7135452057352072,637.3818866701467,0.6648046404168774,36.336069297571925,25.844054603258503,4.68972618948607,12.872903136526554,0,10,7.0158740418109,12.30007784486226,1,10,15.54842010962603,8.242068330113057,1,5,10.395278136837483,9.435502111042613,0,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
6,0.6000000000000001,100.0,0.7305561670044144,0.7221360472233023,634.336974456231,0.5190358548907322,52.13779369760028,29.52150770213985,4.397893578642357,15.696413137600933,0,10,2.5377518231166505,4.649688179600856,0,10,16.234998071441993,4.9961575542752605,1,5,10.272414356508225,10.526107085056722,0,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
7,0.7000000000000001,100.0,0.8686664977738767,0.8645623258293104,562.4749694438962,0.5731410821418438,46.27264303082997,32.33096395314926,3.070208610681151,15.789013232592428,0,10,4.404542532787943,16.058536815828862,0,10,10.582020272166877,2.212536117980557,1,5,7.148584900010814,8.036649616691307,0,20.0,invert,0.3,100,2.0,0.5,1.0,1.0,1.0,0.7142857142857142
0,0.0,20.0,0.9638525425584825,0.957074894288198,88.37367586777272,0.9627917059572693,2.662900423571913,5.490854069805681,5.933197047627879,9.595949173744334,1,10,12.110908738913437,8.46409654744259,1,10,22.167483297051902,5.346779937476697,1,5,10.774736546666745,22.123573956350654,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
1,0.1,18.0,0.9669459193102935,0.9598629020196421,80.53272494513946,0.9620729324432747,2.714341166667264,5.604608845609664,6.330314149494897,9.662159522904261,1,10,13.58851668529357,7.737433128725883,1,10,23.669066676553584,6.349829074969591,1,5,11.2303173477151,21.905114388083078,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
2,0.2,16.0,0.979245419823796,0.974056774779745,61.7613707615901,0.9422024235362378,4.13642159111165,7.314782372400833,6.313885112077916,11.830072587031914,1,10,11.909631804915534,5.078294326167409,1,10,19.988917252077343,12.535754728119066,1,5,10.339967155997485,18.138898740289072,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
3,0.30000000000000004,14.0,0.9689297904320693,0.95960872756169,58.89639666710981,0.953651673303187,3.3170286885782416,7.261795577630769,7.686543644223477,11.567049605107105,1,10,14.592259569206625,5.269778821238354,1,10,25.368305870301278,9.359177291494632,1,5,12.551592417192396,18.652444810207093,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
4,0.4,12.0,0.9543462345807604,0.9372260725485455,56.691131606174956,0.9394950830073254,4.330178881701613,5.832638336081943,8.136360843674964,8.515972220352243,1,10,20.4739571377405,12.592334987471666,1,10,41.44416272154146,-5.511720546161044,1,5,16.95593178554573,24.91992944514545,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
5,0.5,10.0,0.9671516122915653,0.950727418437348,42.12350603917682,0.9165920227231813,5.969291087751697,6.955129379394272,13.279363995948792,9.679792641940608,1,10,24.442092071456354,8.46493088170814,1,10,53.11389163694034,-4.137254272266652,1,5,29.56843883130996,26.353128490620158,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
6,0.6000000000000001,8.0,0.9696265922409284,0.9468465364216248,39.65851245328019,0.9601429391110022,2.852465748678397,5.505947080228597,13.239197177460664,7.50153943253685,1,10,27.87485721386774,10.813859358161523,1,10,53.91371520159133,0.8832115760042569,1,5,24.738402183147926,25.346365679767295,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
7,0.7000000000000001,6.0,0.9409517469087145,0.8523793672717863,27.238185651687736,0.8453560197286472,11.067465767027956,13.372182041087715,93.96496809895754,18.260888836283428,1,10,126.0077999621317,-0.14682047982427093,1,10,231.7699638004284,20.533503694153694,1,5,168.77892667383873,8.463693626001032,1,20.0,drop,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
0,0.0,50.0,0.9266538799568845,0.921870437345377,233.52512858378086,0.9395264621143937,4.211766964039913,6.755962702856716,5.156063077855723,10.945620055027607,1,10,8.320749476836035,7.316413310451015,1,10,15.528648243696232,7.328743020509258,1,5,9.229274979192148,20.332363202163997,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
1,0.1,45.0,0.9269501245339413,0.9216050116949615,210.06848910423366,0.9359523427370128,4.460691674673905,7.1174337572751005,5.4384030008605,11.265479789034607,1,10,9.126849719752144,6.083947953577681,1,10,16.355561559901002,9.171155465195428,1,5,9.50752649416772,19.69137589944929,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
2,0.2,40.0,0.9311195201624162,0.9253794801759508,189.3833695621585,0.9397666982153292,4.195035373515088,6.743807257853924,5.476198169576868,10.895330332309603,1,10,9.513270020784855,7.302975622385485,1,10,17.035108682335377,6.9978690738808105,1,5,9.712923869062054,20.529765244415493,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
3,0.30000000000000004,35.0,0.9328245250869294,0.926323672675987,166.33845322732026,0.9371043292015551,4.380459912087791,6.6550151622723295,6.346331188875123,10.909272061366147,1,10,10.839563961092141,7.007599352069206,1,10,19.04187726000282,9.054252232171653,1,5,10.929463198980493,19.721598538143713,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
4,0.4,30.0,0.9202785007794689,0.911079866254023,141.16139746691337,0.9277616116287535,5.031146982884199,7.8577884469950785,9.547583599102133,11.285791537302455,1,10,12.798538948581976,6.22499644327974,1,10,23.633055390952606,4.280125301552641,1,5,15.52569833917022,22.9822268612144,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
5,0.5,25.0,0.9421365612931898,0.9338703557636455,115.50290474686282,0.9412131251822989,4.094296876506638,6.261066331242494,5.749829952790957,9.99836152734719,1,10,9.052184857655728,8.949635232181784,1,10,22.032751570327683,5.4196195880757285,1,5,14.281948942989523,21.719616007023482,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
6,0.6000000000000001,20.0,0.9512436398631434,0.9421018223374829,90.03554683869066,0.9391536008880548,4.23773542314076,5.880234012397114,14.125291876601654,6.304580015603414,1,10,26.96819862386043,15.818607524718324,1,10,40.42790429366,-6.715259388845659,1,5,22.038409791997804,27.821615633042462,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
7,0.7000000000000001,15.0,0.9122713425635611,0.888345345080896,72.70353406960521,0.9262782608366967,5.134457093066361,8.302042968479215,11.690797756977279,12.684538245236768,1,10,16.65283374023692,6.9243541707864935,1,10,29.70985924736886,8.928892890313204,1,5,17.229796582716666,17.85119050222721,1,20.0,drop,0.1,50,2.0,0.5,0.0,0.375,1.0,0.7142857142857142
0,0.0,100.0,0.9388546864325734,0.9369438953835914,457.6974162454572,0.937162866292048,4.048017358037079,7.3263721545869975,2.8371357291515196,9.156570866613336,1,10,5.390666335319214,10.412379206584818,1,10,9.746032351387775,6.817787603958095,1,5,5.510404108448519,19.791724495255842,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
1,0.1,90.0,0.9385821206484218,0.9364396364849947,414.15297422884845,0.9381436192024691,3.984836487569913,7.292759321867488,3.12862108672617,9.153023470448092,1,10,6.3131712304338095,10.346951785700568,1,10,11.119974463581368,6.74131364492526,1,5,6.054653618604178,20.03001889177837,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
2,0.2,80.0,0.9495274941186249,0.9475351583601496,355.4702164182877,0.9369584046906094,4.061188934505254,7.355002547269689,2.8254576803215095,9.11321156172281,1,10,5.295209981043644,9.998840893775974,1,10,9.777041331498335,7.767179833807115,1,5,5.553951793788755,20.006500882962275,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
3,0.30000000000000004,70.0,0.9327985222458234,0.9297439096206336,327.5390419868758,0.9366608661335739,4.080356601336828,7.378844709858483,3.784503829685584,8.807876859546173,1,10,7.258698988803694,11.581728852564654,1,10,13.02898723252736,4.282757438832679,1,5,7.341138265365473,20.589754657061473,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
4,0.4,60.0,0.9292117278222221,0.9254194989555554,287.3299308998126,0.9352450763988218,4.171562884682659,7.413068281985441,4.365083423966347,9.079220190915247,1,10,7.204154972146498,11.01451348765422,1,10,12.57708554491337,6.578143745869996,1,5,7.6032305631159485,19.333130502528828,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
5,0.5,50.0,0.9278474686337813,0.9231418687620714,239.75316211813075,0.9299607764103615,4.511981627806448,7.6391424759027675,4.703526175934698,9.028329012998906,1,10,9.02161510465739,10.10549381833763,1,10,14.57961023469478,7.381030667666865,1,5,8.302608281674715,19.469323702340162,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
6,0.6000000000000001,40.0,0.9523702398092015,0.948401093126635,182.79408569865663,0.9419208671375472,3.741503217820997,7.159976047405552,4.451080629598973,9.562494434996408,1,10,7.397926524323275,10.173095284600862,1,10,13.81019149780333,6.205205334676524,1,5,9.285540252018379,19.918624932611657,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
7,0.7000000000000001,30.0,0.9479173191996673,0.9419077791073212,139.81538062157566,0.9405993609264329,3.8266356827454358,7.388711429903741,4.989134733939533,9.887912008659452,1,10,9.869195717995439,10.74058810123718,1,10,15.814375338083874,5.778022583637371,1,5,8.554682356681859,18.81545566513924,1,20.0,drop,0.1,100,2.0,0.5,0.0,1.0,1.0,0.7142857142857142
0,0.0,20.0,0.6446417550631642,0.5780120841375076,124.05630606571644,-0.048551989405487994,69.15107488550134,28.819960535516497,20.560158229364262,8.52819679533517,1,10,31.847855338539198,10.861934500387713,1,10,71.99438373862864,-17.162485685495717,1,5,48.86751112542562,32.402954143051524,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
1,0.1,18.0,0.6166541978195224,0.5345086687808487,113.36912418385866,0.004592973287841362,65.64621167211193,28.174769281966583,23.774908997575793,10.358897447897562,1,10,36.92721487026922,8.692306351081553,1,10,79.23914784984495,-13.221094506832372,1,5,54.08512171400714,29.165016065344805,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
2,0.2,16.0,0.7202193135601584,0.6502741419501981,93.30823902681455,0.2317300602775778,50.66672198499838,24.376970824177974,19.52346424246421,13.008951926496726,1,10,28.882755434015927,4.9621044693548715,1,10,66.24677407958423,1.9600464955534953,1,5,45.745172697747535,19.09556468648303,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
3,0.30000000000000004,14.0,0.7810948610027755,0.7154233193036081,84.49170230304482,-1.189203003688886,144.37599887964348,39.26304638249172,23.96170308993669,4.808692255326861,1,10,36.006356828818056,14.692828900993046,1,10,88.32770726356415,-38.88351801337627,1,5,63.03123071409084,49.395943782518785,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
4,0.4,12.0,0.6402267516505689,0.5053117835195322,78.65220449879534,-0.153521127993141,76.07369659284936,29.55923280977707,37.703472400946865,8.57222368345389,1,10,59.27874589353583,9.490144335918037,1,10,112.56954530897137,-17.41978624373203,1,5,76.27563335703705,33.154878871783076,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
5,0.5,10.0,0.8185982822140554,0.7278974233210831,62.518752479757566,-2.0628040336757603,201.98921296445502,44.11389461931462,40.1264622398528,-2.1383092723921386,1,10,65.99662634845282,25.687412273692864,1,10,135.17485197911805,-60.17464238352905,1,5,93.11211841662214,64.69380193735446,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
6,0.6000000000000001,8.0,0.7184309341056112,0.5072541346848196,48.461497053374096,-0.5078845256575644,99.44364877086863,33.61799945622673,50.72687833257642,9.136555638241962,1,10,68.25918777791861,9.296690764993297,1,10,193.08819968006517,-24.400455958062363,1,5,157.91652753396698,37.31729685154914,1,20.0,drop,0.3,20,2.0,0.5,1.0,0.0,1.0,0.7142857142857142
